RXN,RUN,SUCCESS,CHECKED,MOVED,ERROR
rmg_rxn_690,False,False,False,False,False
rmg_rxn_691,False,False,False,False,False
rmg_rxn_692,False,False,False,False,False
rmg_rxn_693,False,False,False,False,False
rmg_rxn_694,False,False,False,False,False
rmg_rxn_695,False,False,False,False,False
rmg_rxn_696,False,False,False,False,False
rmg_rxn_697,False,False,False,False,False
rmg_rxn_698,False,False,False,False,False
rmg_rxn_699,False,False,False,False,False
rmg_rxn_700,False,False,False,False,False
rmg_rxn_701,False,False,False,False,False
rmg_rxn_702,False,False,False,False,False
rmg_rxn_703,False,False,False,False,False
rmg_rxn_704,False,False,False,False,False
rmg_rxn_705,False,False,False,False,False
rmg_rxn_706,False,False,False,False,False
rmg_rxn_707,False,False,False,False,False
rmg_rxn_708,False,False,False,False,False
rmg_rxn_709,False,False,False,False,False
rmg_rxn_710,False,False,False,False,False
rmg_rxn_711,False,False,False,False,False
rmg_rxn_712,False,False,False,False,False
rmg_rxn_713,False,False,False,False,False
rmg_rxn_714,False,False,False,False,False
rmg_rxn_715,False,False,False,False,False
rmg_rxn_716,False,False,False,False,False
rmg_rxn_717,False,False,False,False,False
rmg_rxn_718,False,False,False,False,False
rmg_rxn_719,False,False,False,False,False
rmg_rxn_720,False,False,False,False,False
rmg_rxn_721,False,False,False,False,False
rmg_rxn_722,False,False,False,False,False
rmg_rxn_723,False,False,False,False,False
rmg_rxn_724,False,False,False,False,False
rmg_rxn_725,False,False,False,False,False
rmg_rxn_726,False,False,False,False,False
rmg_rxn_727,False,False,False,False,False
rmg_rxn_728,False,False,False,False,False
rmg_rxn_729,False,False,False,False,False
rmg_rxn_730,False,False,False,False,False
rmg_rxn_731,False,False,False,False,False
rmg_rxn_732,False,False,False,False,False
rmg_rxn_733,False,False,False,False,False
rmg_rxn_734,False,False,False,False,False
rmg_rxn_735,False,False,False,False,False
rmg_rxn_736,False,False,False,False,False
rmg_rxn_737,False,False,False,False,False
rmg_rxn_738,False,False,False,False,False
rmg_rxn_739,False,False,False,False,False
rmg_rxn_740,False,False,False,False,False
rmg_rxn_741,False,False,False,False,False
rmg_rxn_742,False,False,False,False,False
rmg_rxn_743,False,False,False,False,False
rmg_rxn_744,False,False,False,False,False
rmg_rxn_745,False,False,False,False,False
rmg_rxn_746,False,False,False,False,False
rmg_rxn_747,False,False,False,False,False
rmg_rxn_748,False,False,False,False,False
rmg_rxn_749,False,False,False,False,False
rmg_rxn_750,False,False,False,False,False
rmg_rxn_751,False,False,False,False,False
rmg_rxn_752,False,False,False,False,False
rmg_rxn_753,False,False,False,False,False
rmg_rxn_754,False,False,False,False,False
rmg_rxn_755,False,False,False,False,False
rmg_rxn_756,False,False,False,False,False
rmg_rxn_757,False,False,False,False,False
rmg_rxn_758,False,False,False,False,False
rmg_rxn_759,False,False,False,False,False
rmg_rxn_760,False,False,False,False,False
rmg_rxn_761,False,False,False,False,False
rmg_rxn_762,False,False,False,False,False
rmg_rxn_763,False,False,False,False,False
rmg_rxn_764,False,False,False,False,False
rmg_rxn_765,False,False,False,False,False
rmg_rxn_766,False,False,False,False,False
rmg_rxn_767,False,False,False,False,False
rmg_rxn_768,False,False,False,False,False
rmg_rxn_769,False,False,False,False,False
rmg_rxn_770,False,False,False,False,False
rmg_rxn_771,False,False,False,False,False
rmg_rxn_772,False,False,False,False,False
rmg_rxn_773,False,False,False,False,False
rmg_rxn_774,False,False,False,False,False
rmg_rxn_775,False,False,False,False,False
rmg_rxn_776,False,False,False,False,False
rmg_rxn_777,False,False,False,False,False
rmg_rxn_778,False,False,False,False,False
rmg_rxn_779,False,False,False,False,False
rmg_rxn_780,False,False,False,False,False
rmg_rxn_781,False,False,False,False,False
rmg_rxn_782,False,False,False,False,False
rmg_rxn_783,False,False,False,False,False
rmg_rxn_784,False,False,False,False,False
rmg_rxn_785,False,False,False,False,False
rmg_rxn_786,False,False,False,False,False
rmg_rxn_787,False,False,False,False,False
rmg_rxn_788,False,False,False,False,False
rmg_rxn_789,False,False,False,False,False
rmg_rxn_790,False,False,False,False,False
rmg_rxn_791,False,False,False,False,False
rmg_rxn_792,False,False,False,False,False
rmg_rxn_793,False,False,False,False,False
rmg_rxn_794,False,False,False,False,False
rmg_rxn_795,False,False,False,False,False
rmg_rxn_796,False,False,False,False,False
rmg_rxn_797,False,False,False,False,False
rmg_rxn_798,False,False,False,False,False
rmg_rxn_799,False,False,False,False,False
rmg_rxn_800,False,False,False,False,False
rmg_rxn_801,False,False,False,False,False
rmg_rxn_802,False,False,False,False,False
rmg_rxn_803,False,False,False,False,False
rmg_rxn_804,False,False,False,False,False
rmg_rxn_805,False,False,False,False,False
rmg_rxn_806,False,False,False,False,False
rmg_rxn_807,False,False,False,False,False
rmg_rxn_808,False,False,False,False,False
rmg_rxn_809,False,False,False,False,False
rmg_rxn_810,False,False,False,False,False
rmg_rxn_811,False,False,False,False,False
rmg_rxn_812,False,False,False,False,False
rmg_rxn_813,False,False,False,False,False
rmg_rxn_814,False,False,False,False,False
rmg_rxn_815,False,False,False,False,False
rmg_rxn_816,False,False,False,False,False
rmg_rxn_817,False,False,False,False,False
rmg_rxn_818,False,False,False,False,False
rmg_rxn_819,False,False,False,False,False
rmg_rxn_820,False,False,False,False,False
rmg_rxn_821,False,False,False,False,False
rmg_rxn_822,False,False,False,False,False
rmg_rxn_823,False,False,False,False,False
rmg_rxn_824,False,False,False,False,False
rmg_rxn_825,False,False,False,False,False
rmg_rxn_826,False,False,False,False,False
rmg_rxn_827,False,False,False,False,False
rmg_rxn_828,False,False,False,False,False
rmg_rxn_829,False,False,False,False,False
rmg_rxn_830,False,False,False,False,False
rmg_rxn_831,False,False,False,False,False
rmg_rxn_832,False,False,False,False,False
rmg_rxn_833,False,False,False,False,False
rmg_rxn_834,False,False,False,False,False
rmg_rxn_835,False,False,False,False,False
rmg_rxn_836,False,False,False,False,False
rmg_rxn_837,False,False,False,False,False
rmg_rxn_838,False,False,False,False,False
rmg_rxn_839,False,False,False,False,False
rmg_rxn_840,False,False,False,False,False
rmg_rxn_841,False,False,False,False,False
rmg_rxn_842,False,False,False,False,False
rmg_rxn_843,False,False,False,False,False
rmg_rxn_844,False,False,False,False,False
rmg_rxn_845,False,False,False,False,False
rmg_rxn_846,False,False,False,False,False
rmg_rxn_847,False,False,False,False,False
rmg_rxn_848,False,False,False,False,False
rmg_rxn_849,False,False,False,False,False
rmg_rxn_850,False,False,False,False,False
rmg_rxn_851,False,False,False,False,False
rmg_rxn_852,False,False,False,False,False
rmg_rxn_853,False,False,False,False,False
rmg_rxn_854,False,False,False,False,False
rmg_rxn_855,False,False,False,False,False
rmg_rxn_856,False,False,False,False,False
rmg_rxn_857,False,False,False,False,False
rmg_rxn_858,False,False,False,False,False
rmg_rxn_859,False,False,False,False,False
rmg_rxn_860,False,False,False,False,False
rmg_rxn_861,False,False,False,False,False
rmg_rxn_862,False,False,False,False,False
rmg_rxn_863,False,False,False,False,False
rmg_rxn_864,False,False,False,False,False
rmg_rxn_865,False,False,False,False,False
rmg_rxn_866,False,False,False,False,False
rmg_rxn_867,False,False,False,False,False
rmg_rxn_868,False,False,False,False,False
rmg_rxn_869,False,False,False,False,False
rmg_rxn_870,False,False,False,False,False
rmg_rxn_871,False,False,False,False,False
rmg_rxn_872,False,False,False,False,False
rmg_rxn_873,False,False,False,False,False
rmg_rxn_874,False,False,False,False,False
rmg_rxn_875,False,False,False,False,False
rmg_rxn_876,False,False,False,False,False
rmg_rxn_877,False,False,False,False,False
rmg_rxn_878,False,False,False,False,False
rmg_rxn_879,False,False,False,False,False
rmg_rxn_880,False,False,False,False,False
rmg_rxn_881,False,False,False,False,False
rmg_rxn_882,False,False,False,False,False
rmg_rxn_883,False,False,False,False,False
rmg_rxn_884,False,False,False,False,False
rmg_rxn_885,False,False,False,False,False
rmg_rxn_886,False,False,False,False,False
rmg_rxn_887,False,False,False,False,False
rmg_rxn_888,False,False,False,False,False
rmg_rxn_889,False,False,False,False,False
rmg_rxn_890,False,False,False,False,False
rmg_rxn_891,False,False,False,False,False
rmg_rxn_892,False,False,False,False,False
rmg_rxn_893,False,False,False,False,False
rmg_rxn_894,False,False,False,False,False
rmg_rxn_895,False,False,False,False,False
rmg_rxn_896,False,False,False,False,False
rmg_rxn_897,False,False,False,False,False
rmg_rxn_898,False,False,False,False,False
rmg_rxn_899,False,False,False,False,False
rmg_rxn_900,False,False,False,False,False
rmg_rxn_901,False,False,False,False,False
rmg_rxn_902,False,False,False,False,False
rmg_rxn_903,False,False,False,False,False
rmg_rxn_904,False,False,False,False,False
rmg_rxn_905,False,False,False,False,False
rmg_rxn_906,False,False,False,False,False
rmg_rxn_907,False,False,False,False,False
rmg_rxn_908,False,False,False,False,False
rmg_rxn_909,False,False,False,False,False
rmg_rxn_910,False,False,False,False,False
rmg_rxn_911,False,False,False,False,False
rmg_rxn_912,False,False,False,False,False
rmg_rxn_913,False,False,False,False,False
rmg_rxn_914,False,False,False,False,False
rmg_rxn_915,False,False,False,False,False
rmg_rxn_916,False,False,False,False,False
rmg_rxn_917,False,False,False,False,False
rmg_rxn_918,False,False,False,False,False
rmg_rxn_919,False,False,False,False,False
rmg_rxn_920,False,False,False,False,False
rmg_rxn_921,False,False,False,False,False
rmg_rxn_922,False,False,False,False,False
rmg_rxn_923,False,False,False,False,False
rmg_rxn_924,False,False,False,False,False
rmg_rxn_925,False,False,False,False,False
rmg_rxn_926,False,False,False,False,False
rmg_rxn_927,False,False,False,False,False
rmg_rxn_928,False,False,False,False,False
rmg_rxn_929,False,False,False,False,False
rmg_rxn_930,False,False,False,False,False
rmg_rxn_931,False,False,False,False,False
rmg_rxn_932,False,False,False,False,False
rmg_rxn_933,False,False,False,False,False
rmg_rxn_934,False,False,False,False,False
rmg_rxn_935,False,False,False,False,False
rmg_rxn_936,False,False,False,False,False
rmg_rxn_937,False,False,False,False,False
rmg_rxn_938,False,False,False,False,False
rmg_rxn_939,False,False,False,False,False
rmg_rxn_940,False,False,False,False,False
rmg_rxn_941,False,False,False,False,False
rmg_rxn_942,False,False,False,False,False
rmg_rxn_943,False,False,False,False,False
rmg_rxn_944,False,False,False,False,False
rmg_rxn_945,False,False,False,False,False
rmg_rxn_946,False,False,False,False,False
rmg_rxn_947,False,False,False,False,False
rmg_rxn_948,False,False,False,False,False
rmg_rxn_949,False,False,False,False,False
rmg_rxn_950,False,False,False,False,False
rmg_rxn_951,False,False,False,False,False
rmg_rxn_952,False,False,False,False,False
rmg_rxn_953,False,False,False,False,False
rmg_rxn_954,False,False,False,False,False
rmg_rxn_955,False,False,False,False,False
rmg_rxn_956,False,False,False,False,False
rmg_rxn_957,False,False,False,False,False
rmg_rxn_958,False,False,False,False,False
rmg_rxn_959,False,False,False,False,False
rmg_rxn_960,False,False,False,False,False
rmg_rxn_961,False,False,False,False,False
rmg_rxn_962,False,False,False,False,False
rmg_rxn_963,False,False,False,False,False
rmg_rxn_964,False,False,False,False,False
rmg_rxn_965,False,False,False,False,False
rmg_rxn_966,False,False,False,False,False
rmg_rxn_967,False,False,False,False,False
rmg_rxn_968,False,False,False,False,False
rmg_rxn_969,False,False,False,False,False
rmg_rxn_970,False,False,False,False,False
rmg_rxn_971,False,False,False,False,False
rmg_rxn_972,False,False,False,False,False
rmg_rxn_973,False,False,False,False,False
rmg_rxn_974,False,False,False,False,False
rmg_rxn_975,False,False,False,False,False
rmg_rxn_976,False,False,False,False,False
rmg_rxn_977,False,False,False,False,False
rmg_rxn_978,False,False,False,False,False
rmg_rxn_979,False,False,False,False,False
rmg_rxn_980,False,False,False,False,False
rmg_rxn_981,False,False,False,False,False
rmg_rxn_982,False,False,False,False,False
rmg_rxn_983,False,False,False,False,False
rmg_rxn_984,False,False,False,False,False
rmg_rxn_985,False,False,False,False,False
rmg_rxn_986,False,False,False,False,False
rmg_rxn_987,False,False,False,False,False
rmg_rxn_988,False,False,False,False,False
rmg_rxn_989,False,False,False,False,False
rmg_rxn_990,False,False,False,False,False
rmg_rxn_991,False,False,False,False,False
rmg_rxn_992,False,False,False,False,False
rmg_rxn_993,False,False,False,False,False
rmg_rxn_994,False,False,False,False,False
rmg_rxn_995,False,False,False,False,False
rmg_rxn_996,False,False,False,False,False
rmg_rxn_997,False,False,False,False,False
rmg_rxn_998,False,False,False,False,False
rmg_rxn_999,False,False,False,False,False
rmg_rxn_1000,False,False,False,False,False
rmg_rxn_1001,False,False,False,False,False
rmg_rxn_1002,False,False,False,False,False
rmg_rxn_1003,False,False,False,False,False
rmg_rxn_1004,False,False,False,False,False
rmg_rxn_1005,False,False,False,False,False
rmg_rxn_1006,False,False,False,False,False
rmg_rxn_1007,False,False,False,False,False
rmg_rxn_1008,False,False,False,False,False
rmg_rxn_1009,False,False,False,False,False
rmg_rxn_1010,False,False,False,False,False
rmg_rxn_1011,False,False,False,False,False
rmg_rxn_1012,False,False,False,False,False
rmg_rxn_1013,False,False,False,False,False
rmg_rxn_1014,False,False,False,False,False
rmg_rxn_1015,False,False,False,False,False
rmg_rxn_1016,False,False,False,False,False
rmg_rxn_1017,False,False,False,False,False
rmg_rxn_1018,False,False,False,False,False
rmg_rxn_1019,False,False,False,False,False
rmg_rxn_1020,False,False,False,False,False
rmg_rxn_1021,False,False,False,False,False
rmg_rxn_1022,False,False,False,False,False
rmg_rxn_1023,False,False,False,False,False
rmg_rxn_1024,False,False,False,False,False
rmg_rxn_1025,False,False,False,False,False
rmg_rxn_1026,False,False,False,False,False
rmg_rxn_1027,False,False,False,False,False
rmg_rxn_1028,False,False,False,False,False
rmg_rxn_1029,False,False,False,False,False
rmg_rxn_1030,False,False,False,False,False
rmg_rxn_1031,False,False,False,False,False
rmg_rxn_1032,False,False,False,False,False
rmg_rxn_1033,False,False,False,False,False
rmg_rxn_1034,False,False,False,False,False
rmg_rxn_1035,False,False,False,False,False
rmg_rxn_1036,False,False,False,False,False
rmg_rxn_1037,False,False,False,False,False
rmg_rxn_1038,False,False,False,False,False
rmg_rxn_1039,False,False,False,False,False
rmg_rxn_1040,False,False,False,False,False
rmg_rxn_1041,False,False,False,False,False
rmg_rxn_1042,False,False,False,False,False
rmg_rxn_1043,False,False,False,False,False
rmg_rxn_1044,False,False,False,False,False
rmg_rxn_1045,False,False,False,False,False
rmg_rxn_1046,False,False,False,False,False
rmg_rxn_1047,False,False,False,False,False
rmg_rxn_1048,False,False,False,False,False
rmg_rxn_1049,False,False,False,False,False
rmg_rxn_1050,False,False,False,False,False
rmg_rxn_1051,False,False,False,False,False
rmg_rxn_1052,False,False,False,False,False
rmg_rxn_1053,False,False,False,False,False
rmg_rxn_1054,False,False,False,False,False
rmg_rxn_1055,False,False,False,False,False
rmg_rxn_1056,False,False,False,False,False
rmg_rxn_1057,False,False,False,False,False
rmg_rxn_1058,False,False,False,False,False
rmg_rxn_1059,False,False,False,False,False
rmg_rxn_1060,False,False,False,False,False
rmg_rxn_1061,False,False,False,False,False
rmg_rxn_1062,False,False,False,False,False
rmg_rxn_1063,False,False,False,False,False
rmg_rxn_1064,False,False,False,False,False
rmg_rxn_1065,False,False,False,False,False
rmg_rxn_1066,False,False,False,False,False
rmg_rxn_1067,False,False,False,False,False
rmg_rxn_1068,False,False,False,False,False
rmg_rxn_1069,False,False,False,False,False
rmg_rxn_1070,False,False,False,False,False
rmg_rxn_1071,False,False,False,False,False
rmg_rxn_1072,False,False,False,False,False
rmg_rxn_1073,False,False,False,False,False
rmg_rxn_1074,False,False,False,False,False
rmg_rxn_1075,False,False,False,False,False
rmg_rxn_1076,False,False,False,False,False
rmg_rxn_1077,False,False,False,False,False
rmg_rxn_1078,False,False,False,False,False
rmg_rxn_1079,False,False,False,False,False
rmg_rxn_1080,False,False,False,False,False
rmg_rxn_1081,False,False,False,False,False
rmg_rxn_1082,False,False,False,False,False
